start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,ghi_error,wpd_error,runtime
Jan 01 2011,13,4,4,7,8,99,1,16568.025214015324,5492.95,31146272.0,03h 36m 25s
Jan 02 2011,13,4,4,7,8,99,1,14663.726618240602,5907.58,26007780.0,01h 46m 38s
Jan 03 2011,13,4,4,7,8,99,1,12040.17069080622,6077.77,19524404.0,02h 34m 12s
Jan 04 2011,13,4,4,7,8,99,1,9701.41777289421,6394.09,13497382.0,01h 44m 18s
Jan 05 2011,13,4,4,7,8,99,1,10600.792520703702,6213.23,15884214.0,01h 33m 54s
Jan 06 2011,13,4,4,7,8,99,1,11619.335058841163,6723.72,17522906.0,03h 19m 52s
Jan 07 2011,13,4,4,7,8,99,1,13587.336506508878,5618.23,23821682.0,05h 33m 04s
Jan 08 2011,13,4,4,7,8,99,1,17570.991504405953,5935.44,32775644.0,02h 50m 58s
Jan 09 2011,13,4,4,7,8,99,1,16408.14622890387,6419.83,29275980.0,02h 20m 47s
Jan 10 2011,13,4,4,7,8,99,1,13189.26611824486,7869.88,19448264.0,01h 12m 12s
Jan 11 2011,13,4,4,7,8,99,1,11081.087305840047,6683.29,16211366.0,02h 09m 42s
Jan 12 2011,13,4,4,7,8,99,1,20813.532809785982,7499.68,38029908.0,03h 47m 15s
Jan 13 2011,13,4,4,7,8,99,1,15309.657838727237,7278.42,25290916.0,02h 03m 31s
Jan 14 2011,13,4,4,7,8,99,1,8056.000667883824,7565.78,7633727.0,03h 22m 30s
Jan 15 2011,13,4,4,7,8,99,1,9906.159319361599,7351.11,12317680.0,01h 44m 00s
Jan 16 2011,13,4,4,7,8,99,1,10042.462099362037,6554.93,13824922.0,01h 42m 57s
Jan 17 2011,13,4,4,7,8,99,1,10401.909008113951,6558.52,14645463.0,01h 47m 54s
Jan 18 2011,13,4,4,7,8,99,1,19005.723094965797,7056.58,34252436.0,03h 46m 12s
Jan 19 2011,13,4,4,7,8,99,1,12956.812953473955,7593.03,19059412.0,01h 46m 33s
Jan 20 2011,13,4,4,7,8,99,1,8731.221529821833,6494.45,10700370.0,02h 31m 49s
Jan 21 2011,13,4,4,7,8,99,1,16394.71679751614,6518.4,28801652.0,01h 49m 42s
Jan 22 2011,13,4,4,7,8,99,1,13576.53692781216,6766.68,21706530.0,01h 52m 32s
Jan 23 2011,13,4,4,7,8,99,1,14983.608509093787,7490.67,23885966.0,01h 35m 09s
Jan 24 2011,13,4,4,7,8,99,1,12552.053990814267,8459.15,16576908.0,03h 36m 35s
Jan 25 2011,13,4,4,7,8,99,1,11549.392744870933,8089.07,14736974.0,03h 35m 05s
Jan 26 2011,13,4,4,7,8,99,1,17735.348608151664,8092.03,29356496.0,03h 37m 16s
Jan 27 2011,13,4,4,7,8,99,1,17208.21706252375,7761.05,28586298.0,01h 49m 06s
Jan 28 2011,13,4,4,7,8,99,1,10329.965712423458,8331.25,11340483.0,01h 11m 52s
Jan 29 2011,13,4,4,7,8,99,1,10124.584394718664,7344.88,12371503.0,01h 44m 33s
Jan 30 2011,13,4,4,7,8,99,1,9480.361568909666,7807.0,10070708.0,02h 27m 25s
Jan 31 2011,13,4,4,7,8,99,1,9772.683392995434,7436.52,11311808.0,01h 44m 09s
Feb 01 2011,13,4,4,7,8,99,1,13335.241026401469,5970.87,22060862.0,02h 07m 24s
Feb 02 2011,13,4,4,7,8,99,1,26863.612969506983,6886.19,52628612.0,05h 28m 20s
Feb 03 2011,13,4,4,7,8,99,1,17462.01603254727,7608.93,29137508.0,01h 35m 16s
Feb 04 2011,13,4,4,7,8,99,1,14582.470850723535,7231.76,22877228.0,01h 50m 07s
Feb 05 2011,13,4,4,7,8,99,1,14666.546176725853,8976.85,20202810.0,03h 34m 19s
Feb 06 2011,13,4,4,7,8,99,1,16582.64022609926,9222.15,24292792.0,02h 06m 13s
Feb 07 2011,13,4,4,7,8,99,1,10962.721082060794,8605.01,11923873.0,01h 43m 41s
Feb 08 2011,13,4,4,7,8,99,1,20805.58458507458,7768.67,36577796.0,01h 52m 30s
Feb 09 2011,13,4,4,7,8,99,1,17788.61050249347,8162.78,28729570.0,02h 02m 38s
Feb 10 2011,13,4,4,7,8,99,1,16151.72579375813,7664.56,25622482.0,01h 13m 15s
Feb 11 2011,13,4,4,7,8,99,1,13468.046755916555,8493.06,17838700.0,01h 11m 39s
Feb 12 2011,13,4,4,7,8,99,1,18627.74695753923,8099.0,30673562.0,01h 38m 17s
Feb 13 2011,13,4,4,7,8,99,1,17225.80696597569,7505.1,28291812.0,01h 37m 25s
Feb 14 2011,13,4,4,7,8,99,1,25195.170776049745,7916.15,46446968.0,01h 44m 22s
Feb 15 2011,13,4,4,7,8,99,1,20132.457432850806,8522.69,33373200.0,01h 37m 10s
Feb 16 2011,13,4,4,7,8,99,1,14742.537437125535,9828.27,18333860.0,01h 56m 28s
Feb 17 2011,13,4,4,7,8,99,1,17139.742340518016,8534.22,26149200.0,01h 43m 02s
Feb 18 2011,13,4,4,7,8,99,1,26600.593706739055,8821.5,48032404.0,01h 49m 07s
Feb 19 2011,13,4,4,7,8,99,1,28809.013908717472,8822.87,53207692.0,01h 47m 23s
Feb 20 2011,13,4,4,7,8,99,1,19439.239633358084,9132.16,30406562.0,01h 48m 12s
Feb 21 2011,13,4,4,7,8,99,1,21121.9515912425,8143.43,36039096.0,01h 55m 03s
Feb 22 2011,13,4,4,7,8,99,1,17625.177577152237,10216.86,24108724.0,01h 50m 48s
Feb 23 2011,13,4,4,7,8,99,1,13053.94504664366,10425.39,12841799.0,01h 56m 29s
Feb 24 2011,13,4,4,7,8,99,1,12822.479521196352,9733.88,13428723.0,02h 03m 18s
Feb 25 2011,13,4,4,7,8,99,1,27315.167238119102,9095.35,48837340.0,02h 06m 00s
Feb 26 2011,13,4,4,7,8,99,1,15964.334203487924,9612.51,20958930.0,01h 44m 36s
Feb 27 2011,13,4,4,7,8,99,1,14417.170791022261,10495.72,15668559.0,01h 47m 01s
Feb 28 2011,13,4,4,7,8,99,1,24389.967400353627,8921.77,42025300.0,02h 08m 54s
Mar 01 2011,13,4,4,7,8,99,1,22660.097511052078,8920.91,37865160.0,01h 59m 09s
Mar 02 2011,13,4,4,7,8,99,1,17428.6084944398,9088.2,25103882.0,02h 01m 12s
Mar 03 2011,13,4,4,7,8,99,1,15450.252153577843,9556.5,19513052.0,01h 56m 44s
Mar 04 2011,13,4,4,7,8,99,1,18169.431977609034,11681.22,22074046.0,01h 55m 00s
Mar 05 2011,13,4,4,7,8,99,1,22167.24384548827,9163.31,36014592.0,02h 11m 08s
Mar 06 2011,13,4,4,7,8,99,1,22308.545300033864,9283.84,36068024.0,02h 36m 14s
Mar 07 2011,13,4,4,7,8,99,1,21843.993851534004,9159.99,35127792.0,01h 13m 35s
Mar 08 2011,13,4,4,7,8,99,1,14142.960627237964,9798.01,15643595.0,02h 27m 41s
Mar 09 2011,13,4,4,7,8,99,1,21196.489046317685,10605.23,30817914.0,01h 18m 28s
Mar 10 2011,13,4,4,7,8,99,1,22764.7791061986,11577.31,32674310.0,02h 43m 24s
Mar 11 2011,13,4,4,7,8,99,1,24665.382698942994,10862.01,38419956.0,02h 47m 01s
Mar 12 2011,13,4,4,7,8,99,1,20423.665512890555,12006.99,26167158.0,02h 39m 27s
Mar 13 2011,13,4,4,7,8,99,1,18168.66878896365,13704.6,17580198.0,01h 35m 12s
Mar 14 2011,13,4,4,7,8,99,1,13881.50950423149,11513.34,11412501.0,01h 36m 15s
Mar 15 2011,13,4,4,7,8,99,1,15239.547651954515,11814.42,13987374.0,03h 20m 44s
Mar 16 2011,13,4,4,7,8,99,1,17329.477105138478,11882.48,18731338.0,03h 31m 00s
Mar 17 2011,13,4,4,7,8,99,1,17453.796597309673,10335.18,21864284.0,01h 39m 49s
Mar 18 2011,13,4,4,7,8,99,1,20581.177229466753,11466.68,27061858.0,01h 43m 35s
Mar 19 2011,13,4,4,7,8,99,1,14649.485102629158,10780.15,14225691.0,01h 36m 36s
Mar 20 2011,13,4,4,7,8,99,1,18316.188763976406,11514.32,21441330.0,03h 38m 55s
Mar 21 2011,13,4,4,7,8,99,1,19164.27444494277,12734.52,21033688.0,03h 44m 37s
Mar 22 2011,13,4,4,7,8,99,1,21618.36798915051,12739.14,26753632.0,03h 42m 52s
Mar 23 2011,13,4,4,7,8,99,1,23869.832918281303,12382.06,32691206.0,03h 47m 12s
Mar 24 2011,13,4,4,7,8,99,1,24034.07187485396,13116.1,31572514.0,03h 35m 51s
Mar 25 2011,13,4,4,7,8,99,1,15677.204324410348,13451.99,11017243.0,01h 41m 17s
Mar 26 2011,13,4,4,7,8,99,1,16109.160924467811,11927.29,14921834.0,01h 43m 21s
Mar 27 2011,13,4,4,7,8,99,1,19422.754132599643,12219.9,22121276.0,01h 48m 43s
Mar 28 2011,13,4,4,7,8,99,1,17905.419198730375,12571.28,17748976.0,01h 08m 23s
Mar 29 2011,13,4,4,7,8,99,1,16997.93534267307,14447.09,11812088.0,01h 40m 17s
Mar 30 2011,13,4,4,7,8,99,1,15631.209991841837,12043.25,13227952.0,01h 46m 32s
Mar 31 2011,13,4,4,7,8,99,1,22255.53597990876,15239.13,22503112.0,01h 47m 18s
Apr 01 2011,13,4,4,7,8,99,1,25445.71647411287,14130.88,32168490.0,02h 09m 31s
Apr 02 2011,13,4,4,7,8,99,1,24133.411128373467,12757.42,31705880.0,01h 44m 38s
Apr 03 2011,13,4,4,7,8,99,1,23014.219039079842,10864.24,32762802.0,03h 36m 37s
Apr 04 2011,13,4,4,7,8,99,1,33283.87306631051,12229.0,54286284.0,03h 50m 03s
Apr 05 2011,13,4,4,7,8,99,1,42310.46191731935,14723.71,70562008.0,02h 14m 35s
Apr 06 2011,13,4,4,7,8,99,1,21912.50152973047,11645.7,28343668.0,01h 10m 01s
Apr 07 2011,13,4,4,7,8,99,1,16209.828240185328,12884.91,12225290.0,01h 54m 06s
Apr 08 2011,13,4,4,7,8,99,1,16284.152499903314,12869.62,12344940.0,01h 49m 32s
Apr 09 2011,13,4,4,7,8,99,1,19668.9635089865,13260.23,19482014.0,01h 55m 47s
Apr 10 2011,13,4,4,7,8,99,1,22848.094233022148,14223.42,24950436.0,01h 58m 38s
Apr 11 2011,13,4,4,7,8,99,1,32043.839827837073,13578.45,47983132.0,02h 05m 00s
Apr 12 2011,13,4,4,7,8,99,1,26874.05734583459,13400.16,36004796.0,02h 01m 42s
Apr 13 2011,13,4,4,7,8,99,1,20170.855910043472,12291.56,22323570.0,02h 05m 05s
Apr 14 2011,13,4,4,7,8,99,1,18150.398153255715,12582.32,16846742.0,01h 59m 19s
Apr 15 2011,13,4,4,7,8,99,1,26833.547857949517,13078.26,36312264.0,01h 09m 14s
Apr 16 2011,13,4,4,7,8,99,1,35454.79891078442,12816.06,57212408.0,01h 47m 20s
Apr 17 2011,13,4,4,7,8,99,1,35712.73492274317,12800.29,57772480.0,01h 45m 31s
Apr 18 2011,13,4,4,7,8,99,1,22617.27873987764,15258.74,21463620.0,02h 30m 40s
Apr 19 2011,13,4,4,7,8,99,1,21542.03828219103,13445.59,22647482.0,01h 21m 09s
Apr 20 2011,13,4,4,7,8,99,1,27732.004933448443,14990.76,33958020.0,02h 31m 18s
Apr 21 2011,13,4,4,7,8,99,1,24097.944031362786,16101.56,22883784.0,01h 46m 30s
Apr 22 2011,13,4,4,7,8,99,1,22076.15677525173,14848.2,20660976.0,01h 38m 26s
Apr 23 2011,13,4,4,7,8,99,1,26849.711585193938,14763.89,32062766.0,01h 54m 46s
Apr 24 2011,13,4,4,7,8,99,1,22287.83715597464,14650.91,21396978.0,02h 27m 51s
Apr 25 2011,13,4,4,7,8,99,1,21567.375259754124,15039.27,18760784.0,01h 43m 57s
Apr 26 2011,13,4,4,7,8,99,1,32245.5198817454,15938.11,42040284.0,02h 37m 53s
Apr 27 2011,13,4,4,7,8,99,1,34741.17168838928,15999.84,47723760.0,01h 51m 21s
Apr 28 2011,13,4,4,7,8,99,1,37941.48078725164,16536.84,54045960.0,01h 51m 23s
Apr 29 2011,13,4,4,7,8,99,1,26995.199610540345,14387.15,32675004.0,05h 04m 31s
Apr 30 2011,13,4,4,7,8,99,1,23899.149355095007,14647.03,24680728.0,01h 41m 27s
May 01 2011,13,4,4,7,8,99,1,28732.947081579252,17064.14,30760430.0,01h 44m 12s
May 02 2011,13,4,4,7,8,99,1,21863.616787510982,16016.53,16673580.0,02h 30m 52s
May 03 2011,13,4,4,7,8,99,1,19002.161249199067,14810.16,12450655.0,01h 45m 29s
May 04 2011,13,4,4,7,8,99,1,21034.31810752073,14341.16,18216470.0,01h 49m 17s
May 05 2011,13,4,4,7,8,99,1,22463.8315633595,14019.38,22234248.0,05h 18m 50s
May 06 2011,13,4,4,7,8,99,1,22658.883571128805,17149.85,15672043.0,01h 49m 24s
May 07 2011,13,4,4,7,8,99,1,22460.7238690015,16254.67,17096068.0,01h 54m 46s
May 08 2011,13,4,4,7,8,99,1,20555.091341486517,17095.75,10612415.0,01h 53m 39s
May 09 2011,13,4,4,7,8,99,1,23812.842005795617,15694.52,21372776.0,01h 05m 17s
May 10 2011,13,4,4,7,8,99,1,28024.754921885666,17428.04,27388126.0,01h 57m 14s
May 11 2011,13,4,4,7,8,99,1,29695.86273134844,19820.29,25883306.0,01h 55m 52s
May 12 2011,13,4,4,7,8,99,1,26193.63836408743,18724.26,19943286.0,01h 56m 28s
May 13 2011,13,4,4,7,8,99,1,24960.625379500772,19077.98,16124503.0,02h 00m 47s
May 14 2011,13,4,4,7,8,99,1,24945.36809883004,16454.7,21923076.0,02h 06m 15s
May 15 2011,13,4,4,7,8,99,1,26700.991954668574,15282.0,28659980.0,02h 11m 54s
May 16 2011,13,4,4,7,8,99,1,26214.51789711819,15672.3,26544376.0,01h 14m 35s
May 17 2011,13,4,4,7,8,99,1,25969.029907977547,17614.2,21465564.0,02h 02m 37s
May 18 2011,13,4,4,7,8,99,1,25922.739260108705,19161.87,17741202.0,01h 35m 31s
May 19 2011,13,4,4,7,8,99,1,23851.306371063427,19139.57,12791940.0,01h 34m 40s
May 20 2011,13,4,4,7,8,99,1,19935.034479015038,16654.87,9111347.0,03h 16m 32s
May 21 2011,13,4,4,7,8,99,1,21033.4765453697,15980.92,13187400.0,01h 28m 24s
May 22 2011,13,4,4,7,8,99,1,25149.646397394343,17983.8,18270134.0,01h 45m 01s
May 23 2011,13,4,4,7,8,99,1,27345.07299041589,16588.89,26611156.0,03h 27m 04s
May 24 2011,13,4,4,7,8,99,1,28379.13652545085,18814.78,23856772.0,01h 44m 49s
May 25 2011,13,4,4,7,8,99,1,23836.401450503465,15775.45,20037756.0,01h 08m 25s
May 26 2011,13,4,4,7,8,99,1,25932.535809941008,15032.9,26664368.0,01h 44m 09s
May 27 2011,13,4,4,7,8,99,1,22266.349643871836,16956.18,13454752.0,01h 41m 39s
May 28 2011,13,4,4,7,8,99,1,23360.16649971593,17793.06,14040822.0,03h 26m 09s
May 29 2011,13,4,4,7,8,99,1,24740.743318222536,18536.47,15520261.0,03h 31m 00s
May 30 2011,13,4,4,7,8,99,1,21903.40671292808,14812.77,17407198.0,01h 41m 34s
May 31 2011,13,4,4,7,8,99,1,26645.992181394628,16282.76,25170498.0,01h 37m 00s
Jun 01 2011,13,4,4,7,8,99,1,31277.64005687101,16486.37,35622568.0,01h 44m 44s
Jun 02 2011,13,4,4,7,8,99,1,28517.86243390561,17207.15,27343176.0,01h 44m 25s
Jun 03 2011,13,4,4,7,8,99,1,23589.455341972687,15842.93,18805430.0,03h 26m 01s
Jun 04 2011,13,4,4,7,8,99,1,23115.327267996065,17082.24,14730328.0,03h 28m 30s
Jun 05 2011,13,4,4,7,8,99,1,21369.819147798094,17597.51,9337073.0,01h 35m 19s
Jun 06 2011,13,4,4,7,8,99,1,21196.11528405048,16854.31,10628091.0,03h 28m 46s
Jun 07 2011,13,4,4,7,8,99,1,22440.999134073965,17304.69,12479460.0,02h 23m 58s
Jun 08 2011,13,4,4,7,8,99,1,25759.219400574082,16783.0,21535886.0,03h 24m 14s
Jun 09 2011,13,4,4,7,8,99,1,24693.05741688619,16760.65,19026152.0,02h 13m 32s
Jun 10 2011,13,4,4,7,8,99,1,22775.219297289786,17637.62,12378172.0,03h 30m 18s
Jun 11 2011,13,4,4,7,8,99,1,23633.70344778694,19141.54,10830852.0,01h 09m 08s
Jun 12 2011,13,4,4,7,8,99,1,24182.178745149984,18177.22,14378229.0,01h 50m 41s
Jun 13 2011,13,4,4,7,8,99,1,22363.44044848162,17071.29,12654410.0,02h 27m 30s
Jun 14 2011,13,4,4,7,8,99,1,24384.6841807279,18042.16,15126615.0,01h 56m 06s
Jun 15 2011,13,4,4,7,8,99,1,23725.42899873193,17355.92,15166700.0,01h 55m 53s
Jun 16 2011,13,4,4,7,8,99,1,23140.411688839955,18001.29,12234013.0,01h 54m 22s
Jun 17 2011,13,4,4,7,8,99,1,23328.471733050108,17421.4,14037796.0,02h 21m 11s
Jun 18 2011,13,4,4,7,8,99,1,23958.62591078063,16969.31,16590454.0,02h 23m 45s
Jun 19 2011,13,4,4,7,8,99,1,25838.08972264358,17854.26,18939324.0,01h 55m 41s
Jun 20 2011,13,4,4,7,8,99,1,27246.848136309545,19998.84,17188598.0,01h 57m 36s
Jun 21 2011,13,4,4,7,8,99,1,27027.165306570227,17729.62,22042354.0,01h 57m 32s
Jun 22 2011,13,4,4,7,8,99,1,28157.982301175387,18491.54,22915468.0,01h 35m 32s
Jun 23 2011,13,4,4,7,8,99,1,25320.445567657596,16833.96,20119568.0,01h 11m 04s
Jun 24 2011,13,4,4,7,8,99,1,25377.264742308726,17355.92,19021048.0,01h 36m 39s
Jun 25 2011,13,4,4,7,8,99,1,26144.97486290017,19747.03,15181128.0,01h 32m 35s
Jun 26 2011,13,4,4,7,8,99,1,24186.111450136475,19021.66,12266962.0,01h 57m 01s
Jun 27 2011,13,4,4,7,8,99,1,26595.325714306753,19726.88,16321350.0,01h 56m 06s
Jun 28 2011,13,4,4,7,8,99,1,26035.955829455575,18988.9,16759726.0,01h 58m 31s
Jun 29 2011,13,4,4,7,8,99,1,23384.673733973414,16837.86,15584911.0,01h 48m 05s
Jun 30 2011,13,4,4,7,8,99,1,21858.75719226797,16860.59,11933536.0,01h 10m 42s
